14.7506140147 14.0809974875 13.2890786768 
 14.7950359301 14.1250008380 13.3326023341 
 14.7393878701 14.0650747370 13.2697255162 
 14.5844289916 13.9022797007 13.1018104091 
 14.3296105996 13.6370033297 12.8301999539 
 13.9736072315 13.2694409111 12.4566250621 
 13.5152236349 12.8004063003 11.9838861233 
 12.9545833130 12.2323642800 11.4166926733 
 12.2944469907 11.5705236668 10.7625013636 
 11.5414466599 10.8237835211 10.0321624216 
 10.7069754091 10.0053035544 9.2401854867 
 9.8074764363 9.1324982122 8.4044825556 
 8.8639529924 8.2263462499 7.5455421867 
 7.9006765713 7.3100542692 6.6851177137 
 6.9432675842 6.4072744168 5.8446354768 
 6.0164935799 5.5401963217 5.0436031822 
 5.1422058935 4.7278635829 4.2982947473 
 4.3377841322 3.9849937010 3.6209086760 
 3.6153030716 3.3214383315 3.0192745695 
 2.9814443873 2.7422648487 2.4970621492 
 2.4380172827 2.2483231003 2.0543655289 
 1.9828699138 1.8371090839 1.6885063098 
 1.6109700699 1.5037456222 1.3949139814 
 1.3154823885 1.2419446101 1.1679798932 
 1.0887348799 1.0448674534 1.0018197319 
 0.9230217515 0.9058395313 0.8909052801 
 0.8112205638 0.8188946498 0.8305377692 
 0.7472138698 0.7791332324 0.8171406303 
 0.7261115957 0.7828852714 0.8483589584 
 0.7442810129 0.8276829993 0.9229702518 
 0.7992072943 0.9120668775 1.0406314100 
 0.8892230934 1.0352645582 1.2015028230 
 1.0131540251 1.1967903484 1.4057971134 
 1.1699268598 1.3960120465 1.6532988635 
 1.3581814433 1.6317264983 1.9428972118 
 1.5759198845 1.9017792061 2.2721699986 
 1.8202201786 2.2027591600 2.6370574070 
 2.0870366984 2.5297971883 3.0316623719 
 2.3711055867 2.8764919419 3.4482101062 
 2.6659670406 3.2349793640 3.8771864294 
 2.9641075232 3.5961480231 4.3076538019 
 3.2572133222 3.9499854380 4.7277186348 
 3.5365145283 4.2860232817 5.1251001455 
 3.7931883024 4.5938367815 5.4877368294 
 4.0187848850 4.8635494116 5.8043661155 
 4.2056404735 5.0862991813 6.0650260410 
 4.3472472282 5.2546354216 6.2614502790 
 4.4385599677 5.3628306458 6.3873522272 
 4.4762285190 5.4071058094 6.4386127446 
 4.4587515489 5.3857753097 6.4133945592 
 4.3865507235 5.2993188658 6.3122031117 
 4.2619636685 5.1503822344 6.1379010937 
 4.0891523635 4.9437008815 5.8956673473 
 3.8739229198 4.6859346509 5.5928765717 
 3.6234554922 4.3854010993 5.2388704856 
 3.3459503660 4.0517027025 4.8445976015 
 3.0502071885 3.6952579734 4.4221177931 
 2.7451662558 3.3267651378 3.9839951775 
 2.4394501243 2.9566438723 3.5426307127 
 2.1409473823 2.5945101317 3.1096053761 
 1.8564766252 2.2487378017 2.6951091410 
 1.5915582758 1.9261488410 2.3075185236 
 1.3503076510 1.6318543079 1.9531602788 
 1.1354482454 1.3692477313 1.6362688733 
 0.9484327281 1.1401350000 1.3591191733 
 0.7896522392 0.9449744577 1.1222991509 
 0.6587120632 0.7831974722 0.9250817718 
 0.5547523473 0.6535814046 0.7658580452 
 0.4767947044 0.5546508174 0.6426000197 
 0.4240982717 0.4850867959 0.5533292510 
 0.3965114689 0.4441274363 0.4965708993 
 0.3948074092 0.4319444895 0.4717759291 
 0.4209901614 0.4499810265 0.4796940780 
 0.4785544192 0.5012316461 0.5226779758 
 0.5726730284 0.5904402161 0.6048939698 
 0.7102786302 0.7241831934 0.7324098687 
 0.9000022008 0.9108037159 0.9131278468 
 1.1519342312 1.1601647153 1.1565340389 
 1.4771790229 1.4831938636 1.4732409618 
 1.8871720471 1.8911923194 1.8742981310 
 2.3927257752 2.3948741839 2.3702408525 
 3.0027768114 3.0031102284 2.9698523257 
 3.7228505237 3.7213918625 3.6786534884 
 4.5533544297 4.5501253624 4.4972245882 
 5.4879497104 5.4830036318 5.4195949516 
 6.5123885297 6.5058406392 6.4320724506 
 7.6042693848 7.5963186403 7.5129510374 
 8.7340744908 8.7250116111 8.6334566937 
 9.8675785521 9.8577760646 9.7600339678 
 10.9693182086 10.9592026462 10.8576912123 
 12.0064425683 11.9964538644 11.8937600191 
 12.9521049517 12.9426517052 12.8412552011 
 13.7876909044 13.7791108361 13.6811360753 
 14.5035427032 14.4960752289 14.4031134005 
 15.0982632361 15.0920369894 15.0050567179 
 15.5769921476 15.5720263680 15.4913675111 
 15.9491648760 15.9453810934 15.8708111141 
