11.8306959878 11.8316135624 11.8326121134 
 11.8298918496 11.8307402714 11.8316800408 
 11.8290449432 11.8298207561 11.8306981337 
 11.8281647555 11.8288650294 11.8296766755 
 11.8272624138 11.8278849597 11.8286279929 
 11.8263505622 11.8268941855 11.8275664283 
 11.8254431565 11.8259079275 11.8265081942 
 11.8245551826 11.8249426966 11.8254710975 
 11.8237023140 11.8240159080 11.8244741340 
 11.8229005335 11.8231454272 11.8235369741 
 11.8221657415 11.8223490824 11.8226793792 
 11.8215133759 11.8216441760 11.8219205943 
 11.8209580548 11.8210470216 11.8212787576 
 11.8205132461 11.8205725198 11.8207703567 
 11.8201909549 11.8202337665 11.8204097352 
 11.8200014145 11.8200416825 11.8202086408 
 11.8199527633 11.8200046416 11.8201757938 
 11.8200506968 11.8201280863 11.8203164609 
 11.8202980963 11.8204141322 11.8206320384 
 11.8206946563 11.8208611916 11.8211196814 
 11.8212365607 11.8214636777 11.8217720528 
 11.8219162816 11.8222118782 11.8225772961 
 11.8227225893 11.8230920986 11.8235193352 
 11.8236408515 11.8240871464 11.8245785625 
 11.8246536541 11.8251771636 11.8257328866 
 11.8257417000 11.8263407233 11.8269590080 
 11.8268848709 11.8275560277 11.8282337230 
 11.8280632884 11.8288020237 11.8295350560 
 11.8292582221 11.8300592816 11.8308430814 
 11.8304527432 11.8313105651 11.8321403952 
 11.8316320949 11.8325410928 11.8334122697 
 11.8327838093 11.8337385511 11.8346465718 
 11.8338976322 11.8348929340 11.8358335320 
 11.8349653256 11.8359962851 11.8369654389 
 11.8359804073 11.8370423982 11.8380363132 
 11.8369378709 11.8380265164 11.8390415934 
 11.8378339150 11.8389450520 11.8399778517 
 11.8386656957 11.8397953378 11.8408425469 
 11.8394311107 11.8405754132 11.8416338146 
 11.8401286155 11.8412838450 11.8423502937 
 11.8407570699 11.8419195796 11.8429909834 
 11.8413156124 11.8424818220 11.8435551271 
 11.8418035591 11.8429699392 11.8440421201 
 11.8422203229 11.8433833838 11.8444514360 
 11.8425653520 11.8437216342 11.8447825701 
 11.8428380828 11.8439841511 11.8450349969 
 11.8430379083 11.8441703466 11.8452081410 
 11.8431641586 11.8442795658 11.8453013590 
 11.8432160935 11.8443110796 11.8453139327 
 11.8431929076 11.8442640895 11.8452450731 
 11.8430937469 11.8441377434 11.8450939354 
 11.8429177383 11.8439311633 11.8448596455 
 11.8426640329 11.8436434867 11.8445413387 
 11.8423318645 11.8432739215 11.8441382129 
 11.8419206251 11.8428218187 11.8436495966 
 11.8414299596 11.8422867620 11.8430750355 
 11.8408598821 11.8416686804 11.8424143998 
 11.8402109169 11.8409679841 11.8416680156 
 11.8394842654 11.8401857281 11.8408368238 
 11.8386820009 11.8393238059 11.8399225703 
 11.8378072894 11.8383851738 11.8389280301 
 11.8368646317 11.8373741033 11.8378572646 
 11.8358601159 11.8362964553 11.8367159090 
 11.8348016593 11.8351599599 11.8355114791 
 11.8336992096 11.8339744742 11.8342536726 
 11.8325648635 11.8327521786 11.8329546311 
 11.8314128518 11.8315076571 11.8316291064 
 11.8302593457 11.8302578020 11.8302944663 
 11.8291220537 11.8290214933 11.8289704701 
 11.8280196191 11.8278190327 11.8276787699 
 11.8269708718 11.8266713635 11.8264421382 
 11.8259940321 11.8255991671 11.8252834932 
 11.8251059792 11.8246219633 11.8242248545 
 11.8243216818 11.8237573470 11.8232863870 
 11.8236538401 11.8230204485 11.8224856640 
 11.8231127370 11.8224236449 11.8218372121 
 11.8227062520 11.8219764866 11.8213523230 
 11.8224399725 11.8216857652 11.8210390571 
 11.8223173322 11.8215556402 11.8209023440 
 11.8223397241 11.8215877534 11.8209440902 
 11.8225065511 11.8217812822 11.8211632323 
 11.8228152014 11.8221329146 11.8215557124 
 11.8232609559 11.8226367548 11.8221143895 
 11.8238368561 11.8232842007 11.8228289373 
 11.8245335823 11.8240638560 11.8236858113 
 11.8253394047 11.8249615571 11.8246683788 
 11.8262402742 11.8259605914 11.8257572924 
 11.8272201062 11.8270421526 11.8269311401 
 11.8282612729 11.8281860287 11.8281673318 
 11.8293452724 11.8293714495 11.8294431103 
 11.8304534930 11.8305779792 11.8307365356 
 11.8315679652 11.8317863220 11.8320273036 
 11.8326720003 11.8329789421 11.8332973118 
 11.8337506472 11.8341404493 11.8345309513 
 11.8347909460 11.8352577548 11.8357151599 
 11.8357819960 11.8363200407 11.8368392979 
 11.8367148779 11.8373185980 11.8378949133 
 11.8375824808 11.8382465890 11.8388754533 
 11.8383792751 11.8390987771 11.8397759630 
 11.8391010686 11.8398712567 11.8405927977 
 11.8397447660 11.8405611982 11.8413233617 
 11.8403081471 11.8411666220 11.8419658812 
 11.8407896708 11.8416862022 11.8425192110 
 11.8411883072 11.8421191018 11.8429826742 
 11.8415033974 11.8424648365 11.8433559308 
 11.8417345401 11.8427231662 11.8436388738 
 11.8418815022 11.8428940091 11.8438315475 
 11.8419441515 11.8429773784 11.8439340869 
 11.8419224098 11.8429733372 11.8439466751 
 11.8418162239 11.8428819711 11.8438695172 
 11.8416255541 11.8427033775 11.8437028293 
 11.8413503784 11.8424376688 11.8434468426 
 11.8409907129 11.8420849920 11.8431018200 
 11.8405466480 11.8416455617 11.8426680886 
 11.8400184003 11.8411197096 11.8421460849 
 11.8394063826 11.8405079498 11.8415364170 
 11.8387112922 11.8398110614 11.8408399420 
 11.8379342197 11.8390301920 11.8400578641 
 11.8370767821 11.8381669829 11.8391918527 
 11.8361412807 11.8372237198 11.8382441855 
 11.8351308885 11.8362035126 11.8372179206 
 11.8340498687 11.8351105063 11.8361170996 
 11.8329038246 11.8339501273 11.8349469864 
 11.8316999776 11.8327293611 11.8337143424 
 11.8304474664 11.8314570599 11.8324277357 
 11.8291576472 11.8301442649 11.8310978760 
 11.8278443675 11.8288045176 11.8297379538 
 11.8265241644 11.8274541197 11.8283639477 
 11.8252163285 11.8261122804 11.8269948436 
 11.8239427632 11.8248010740 11.8256526859 
 11.8227275751 11.8235451289 11.8243623693 
 11.8215963647 11.8223709868 11.8231510882 
 11.8205752369 11.8213061218 11.8220473980 
 11.8196896147 11.8203776797 11.8210799201 
 11.8189629843 11.8196110665 11.8202758052 
 11.8184157078 11.8190285486 11.8196591342 
 11.8180640031 11.8186480063 11.8192494401 
 11.8179191386 11.8184819303 11.8190604882 
 11.8179868398 11.8185366896 11.8190993831 
 11.8182668993 11.8188120742 11.8193660313 
 11.8187530016 11.8193011345 11.8198529883 
 11.8194328226 11.8199903723 11.8205457460 
 11.8202884849 11.8208603639 11.8214235267 
 11.8212974367 11.8218868554 11.8224605944 
 11.8224337345 11.8230422716 11.8236279788 
 11.8236695999 11.8242974583 11.8248953795 
 11.8249770255 11.8256233931 11.8262329597 
 11.8263291903 11.8269926185 11.8276127774 
 11.8277015124 11.8283802426 11.8290097283 
 11.8290722763 11.8297644807 11.8304020054 
 11.8304228721 11.8311268048 11.8317711700 
 11.8317377416 11.8324518150 11.8331019612 
 11.8330041362 11.8337269450 11.8343819612 
 11.8342117796 11.8349420932 11.8356012019 
 11.8353525009 11.8360892393 11.8367517725 
 11.8364198786 11.8371620829 11.8378274549 
 11.8374089168 11.8381557210 11.8388234045 
 11.8383157638 11.8390663707 11.8397358772 
 11.8391374730 11.8398911355 11.8405620014 
 11.8398718047 11.8406278129 11.8412995903 
 11.8405170629 11.8412747364 11.8419469888 
