0.4986445641 0.4986555921 0.4986847370 0.4987371335 0.4988187551 0.4989365439 0.4990985643 0.4993141824 0.4995942776 0.4999514925 0.5004005274 0.5009584895 0.5016453074 0.5024842255 0.5035023946 0.5047315824 0.5062090292 0.5079784865 0.5100914830 
 0.4986445641 0.4986555921 0.4986847370 0.4987371335 0.4988187551 0.4989365439 0.4990985643 0.4993141824 0.4995942776 0.4999514925 0.5004005274 0.5009584895 0.5016453074 0.5024842255 0.5035023946 0.5047315824 0.5062090292 0.5079784865 0.5100914830 
 0.4986532868 0.4986638580 0.4986924567 0.4987442013 0.4988250455 0.4989419086 0.4991028271 0.4993171344 0.4995956707 0.4999510321 0.5003978631 0.5009532039 0.5016369032 0.5024721091 0.5034858567 0.5047097734 0.5061809301 0.5079428722 0.5100468773 
 0.4986701081 0.4986796569 0.4987070369 0.4987573312 0.4988364516 0.4989512672 0.4991097557 0.4993211796 0.4995962955 0.4999475992 0.5003896156 0.5009392422 0.5016161561 0.5024432991 0.5034474581 0.5046599604 0.5061175130 0.5078632190 0.5099478157 
 0.4986951257 0.4987031054 0.4987286169 0.4987766892 0.4988531707 0.4989648549 0.4991196293 0.4993266499 0.4995965461 0.4999416622 0.5003763422 0.5009172672 0.5015838550 0.5023987361 0.5033883220 0.5045834868 0.5060203880 0.5077414608 0.5097966272 
 0.4987284764 0.4987343674 0.4987573922 0.4988025089 0.4988754812 0.4989830027 0.4991328421 0.4993340140 0.4995969798 0.4999338838 0.5003588312 0.5008882177 0.5015411192 0.5023397556 0.5033100444 0.5044822629 0.5058918465 0.5075803522 0.5095966312 
 0.4987703145 0.4987736280 0.4987935848 0.4988350556 0.4989037003 0.4990060894 0.4991498456 0.4993438103 0.4995982387 0.4999250296 0.5003379958 0.5008531836 0.5014892505 0.5022679147 0.5032144900 0.5043585259 0.5057345768 0.5073831308 0.5093517361 
 0.4988208079 0.4988210896 0.4988374380 0.4988746211 0.4989381773 0.4990345329 0.4991711396 0.4993566358 0.4996010357 0.4999159512 0.5003148536 0.5008133812 0.5014297041 0.5021849560 0.5031037485 0.5042147849 0.5055515975 0.5071534347 0.5090663369 
 0.4988801360 0.4988769686 0.4988892124 0.4989215189 0.4989792886 0.4990687842 0.4991972639 0.4993731364 0.4996061432 0.4999075722 0.5002905091 0.5007701323 0.5013640626 0.5020927761 0.5029800950 0.5040537734 0.5053461975 0.5068952287 0.5087452222 
 0.4989484864 0.4989414924 0.4989491826 0.4989760796 0.4990274315 0.4991093204 0.4992287904 0.4993939970 0.4996143811 0.4999008739 0.5002661367 0.5007248427 0.5012940097 0.5019933929 0.5028459509 0.5038783998 0.5051218752 0.5066127275 0.5083934792 
 0.4990260526 0.4990148958 0.4990176327 0.4990386463 0.4990830191 0.4991566376 0.4992663146 0.4994199315 0.4996266046 0.4998968802 0.5002429622 0.5006789799 0.5012213030 0.5018889130 0.5027038424 0.5036916967 0.5048822759 0.5063103189 0.5080163981 
 0.4991130309 0.4990974179 0.4990948529 0.4991095696 0.4991464742 0.4992112448 0.4993104477 0.4994516729 0.4996436921 0.4998966428 0.5002222446 0.5006340511 0.5011477471 0.5017814976 0.5025563598 0.5034967713 0.5046311301 0.5059924875 0.5076193776 
 0.4992096179 0.4991892988 0.4991811349 0.4991892030 0.4992182236 0.4992736559 0.4993618074 0.4994899628 0.4996665323 0.4999012265 0.5002052584 0.5005915814 0.5010751669 0.5016733309 0.5024061182 0.5032967566 0.5043721946 0.5056637421 0.5072078357 
 0.4993160073 0.4992907759 0.4992767684 0.4992778981 0.4992986927 0.4993443838 0.4994210108 0.4995355418 0.4996960134 0.4999116945 0.5001932760 0.5005530925 0.5010053819 0.5015665885 0.5022557197 0.5030947657 0.5041091959 0.5053285474 0.5067871260 
 0.4994323880 0.4994020816 0.4993820374 0.4993760003 0.4993882997 0.4994239336 0.4994886660 0.4995891404 0.4997330111 0.4999290956 0.5001875516 0.5005200836 0.5009401830 0.5014634093 0.5021077184 0.5028938495 0.5038457796 0.5049912615 0.5063624620 
 0.4995589410 0.4995234397 0.4994972165 0.4994838447 0.4994874514 0.4995127967 0.4995653649 0.4996514701 0.4997783785 0.4999544508 0.5001893060 0.5004940124 0.5008813100 0.5013658684 0.5019645890 0.5026969587 0.5035854641 0.5046560807 0.5059388508 
 0.4996958376 0.4996550630 0.4996225678 0.4996017517 0.4995965376 0.4996114454 0.4996516772 0.4997232154 0.4998329366 0.4999887428 0.5001997131 0.5004762799 0.5008304325 0.5012759545 0.5018286989 0.5025069102 0.5033316007 0.5043269923 0.5055210360 
 0.4998432368 0.4997971506 0.4997583380 0.4997300244 0.4997159278 0.4997203275 0.4997481435 0.4998050271 0.4998974659 0.5000329053 0.5002198880 0.5004682151 0.5007891330 0.5011955495 0.5017022839 0.5023263591 0.5030873407 0.5040077343 0.5051134513 
 0.5000012843 0.4999498861 0.4999047557 0.4998689446 0.4998459668 0.4998398624 0.4998552712 0.4998975157 0.4999726990 0.5000878148 0.5002508765 0.5004710636 0.5007588925 0.5011264116 0.5015874293 0.5021577755 0.5028556075 0.5037017649 0.5047201841 
 0.5001701099 0.5001134353 0.5000620292 0.5000187707 0.4999869721 0.4999704372 0.4999735290 0.5000012466 0.5000593144 0.5001542831 0.5002936470 0.5004859778 0.5007410788 0.5010701622 0.5014860533 0.5020034262 0.5026390767 0.5034122382 0.5043449491 
 0.5003498271 0.5002879450 0.5002303446 0.5001797354 0.5001392311 0.5001124034 0.5001033441 0.5001167356 0.5001579320 0.5002330517 0.5003490835 0.5005140084 0.5007369381 0.5010282753 0.5013998965 0.5018653625 0.5024401615 0.5031419887 0.5039910708 
 0.5005405311 0.5004735413 0.5004098644 0.5003520438 0.5003029989 0.5002660750 0.5002450993 0.5002444458 0.5002691089 0.5003247875 0.5004179812 0.5005560998 0.5007475885 0.5010020712 0.5013305136 0.5017454112 0.5022610038 0.5028935228 0.5036614755 
 0.5007422990 0.5006703292 0.5006007263 0.5005358721 0.5004784971 0.5004317263 0.5003991306 0.5003847853 0.5003933370 0.5004300800 0.5005010427 0.5006130861 0.5007740163 0.5009927120 0.5012792700 0.5016451715 0.5021034716 0.5026690161 0.5033586902 
 0.5009551883 0.5008783912 0.5008030425 0.5007313669 0.5006659124 0.5006095911 0.5005657263 0.5005381057 0.5005310415 0.5005494396 0.5005988768 0.5006856897 0.5008170745 0.5010012009 0.5012473407 0.5015660148 0.5019691597 0.5024703167 0.5030848492 
 0.5011792373 0.5010977878 0.5010168991 0.5009386447 0.5008653964 0.5007998618 0.5007451264 0.5007047019 0.5006825807 0.5006832973 0.5007119984 0.5007745214 0.5008774837 0.5010283833 0.5012357130 0.5015090887 0.5018593959 0.5022989543 0.5028417055 
 0.5014144643 0.5013285565 0.5012423563 0.5011577917 0.5010770658 0.5010026900 0.5009375226 0.5008848121 0.5008482458 0.5008320056 0.5008408294 0.5008800821 0.5009558342 0.5010749506 0.5012451912 0.5014753236 0.5017752502 0.5021561515 0.5026306481 
 0.5016608686 0.5015707129 0.5014794484 0.5013888642 0.5013010020 0.5012181863 0.5011430592 0.5010786187 0.5010282631 0.5009958398 0.5009857011 0.5010027660 0.5010525903 0.5011414450 0.5012764039 0.5014654421 0.5017175468 0.5020428409 0.5024527223 
 0.5019184301 0.5018242504 0.5017281845 0.5016318891 0.5015372526 0.5014464221 0.5013618341 0.5012862502 0.5012227951 0.5011750012 0.5011468575 0.5011428646 0.5011680960 0.5012282673 0.5013298125 0.5014799702 0.5016868785 0.5019596825 0.5023086532 
 0.5021871101 0.5020891410 0.5019885489 0.5018868651 0.5017858325 0.5016874300 0.5015939009 0.5015077829 0.5014319439 0.5013696200 0.5013244597 0.5013005722 0.5013025809 0.5013356842 0.5014057220 0.5015192502 0.5016836230 0.5019070847 0.5021988715 
 0.5024668521 0.5023653362 0.5022605025 0.5021537634 0.5020467245 0.5019412066 0.5018392704 0.5017432439 0.5016557537 0.5015797591 0.5015185903 0.5014759916 0.5014561680 0.5014638381 0.5015042919 0.5015834552 0.5017079605 0.5018852256 0.5021235397 
 0.5027575821 0.5026527680 0.5025439836 0.5024325294 0.5023198820 0.5022077135 0.5020979135 0.5019926136 0.5018942151 0.5018054187 0.5017292589 0.5016691408 0.5016288817 0.5016127565 0.5016255482 0.5016726031 0.5017598916 0.5018940752 0.5020825800 
 0.5030592103 0.5029513497 0.5028389091 0.5027230842 0.5026052301 0.5024868800 0.5023697635 0.5022558292 0.5021472681 0.5020465411 0.5019564078 0.5018799597 0.5018206559 0.5017823625 0.5017693964 0.5017865724 0.5018392557 0.5019334183 0.5020757016 
 0.5033716313 0.5032609773 0.5031451765 0.5030253259 0.5029026679 0.5027786054 0.5026547194 0.5025327878 0.5024148070 0.5023030151 0.5021999180 0.5021083176 0.5020313431 0.5019724851 0.5019356335 0.5019251173 0.5019457498 0.5020028764 0.5021024272 
 0.5036947258 0.5035815308 0.5034626644 0.5033391318 0.5032120701 0.5030827613 0.5029526480 0.5028233502 0.5026966839 0.5025746817 0.5024596152 0.5023540200 0.5022607226 0.5021828698 0.5021239608 0.5020878824 0.5020789461 0.5021019293 0.5021621192 
 0.5040283612 0.5039128752 0.5037912349 0.5036643602 0.5035332900 0.5033991944 0.5032633880 0.5031273445 0.5029927136 0.5028613384 0.5027352755 0.5026168161 0.5025085095 0.5024131883 0.5023339964 0.5022744180 0.5022383099 0.5022299361 0.5022540041 
 0.5043723933 0.5042548624 0.5041307349 0.5040008517 0.5038661609 0.5037277289 0.5035867520 0.5034445693 0.5033026772 0.5031627451 0.5030266321 0.5028964060 0.5027743629 0.5026630496 0.5025652865 0.5024841934 0.5024232158 0.5023861546 0.5023771962 
 0.5047266670 0.5046073318 0.5044809975 0.5043484316 0.5042104985 0.5040681689 0.5039225301 0.5037747975 0.5036263269 0.5034786282 0.5033333804 0.5031924470 0.5030578941 0.5029320083 0.5028173171 0.5027166106 0.5026329634 0.5025697598 0.5025307187 
 0.5050910176 0.5049701124 0.5048418438 0.5047069117 0.5045661033 0.5044203012 0.5042704928 0.5041177798 0.5039633894 0.5038086860 0.5036551839 0.5035045611 0.5033586742 0.5032195744 0.5030895244 0.5029710166 0.5028667920 0.5027798610 0.5027135239 
 0.5054652723 0.5053430237 0.5052130843 0.5050760917 0.5049327622 0.5047838976 0.5046303936 0.5044732480 0.5043135705 0.5041525928 0.5039916795 0.5038323400 0.5036762414 0.5035252217 0.5033813048 0.5032467151 0.5031238941 0.5030155171 0.5029245109 
 0.5058492507 0.5057258770 0.5055945204 0.5054557614 0.5053102509 0.5051587171 0.5050019717 0.5048409178 0.5046765581 0.5045100034 0.5043424825 0.5041753521 0.5040101078 0.5038483955 0.5036920238 0.5035429767 0.5034034271 0.5032757511 0.5031625421 
 0.5062427665 0.5061184770 0.5059859460 0.5058457018 0.5056983358 0.5055445084 0.5053849550 0.5052204924 0.5050520259 0.5048805569 0.5047071910 0.5045331469 0.5043597655 0.5041885196 0.5040210245 0.5038590487 0.5037045250 0.5035595622 0.5034264572 
 0.5066456281 0.5065206225 0.5063871488 0.5062456873 0.5060967753 0.5059410116 0.5057790620 0.5056116647 0.5054396369 0.5052638807 0.5050853906 0.5049052606 0.5047246923 0.5045450032 0.5043676352 0.5041941638 0.5040263074 0.5038659372 0.5037150866 
 0.5070576398 0.5069321078 0.5067979113 0.5066554869 0.5065053224 0.5063479606 0.5061840041 0.5060141202 0.5058390458 0.5056595937 0.5054766578 0.5052912201 0.5051043571 0.5049172466 0.5047311756 0.5045475472 0.5043678890 0.5041938605 0.5040272616 
