0.0008594567 0.0008779902 0.0008962877 0.0009143157 0.0009320409 0.0009494300 0.0009664498 0.0009830677 0.0009992514 0.0010149690 0.0010301895 0.0010448823 0.0010590181 0.0010725681 0.0010855047 0.0010978015 0.0011094331 0.0011203756 0.0011306062 
 0.0008594567 0.0008779902 0.0008962877 0.0009143157 0.0009320409 0.0009494300 0.0009664498 0.0009830677 0.0009992514 0.0010149690 0.0010301895 0.0010448823 0.0010590181 0.0010725681 0.0010855047 0.0010978015 0.0011094331 0.0011203756 0.0011306062 
 0.0009826724 0.0010038845 0.0010248268 0.0010454609 0.0010657486 0.0010856517 0.0011051323 0.0011241530 0.0011426767 0.0011606670 0.0011780883 0.0011949057 0.0012110852 0.0012265943 0.0012414011 0.0012554755 0.0012687883 0.0012813121 0.0012930211 
 0.0012467403 0.0012736955 0.0013003083 0.0013265299 0.0013523116 0.0013776049 0.0014023616 0.0014265338 0.0014500746 0.0014729376 0.0014950774 0.0015164495 0.0015370111 0.0015567202 0.0015755367 0.0015934220 0.0016103391 0.0016262532 0.0016411312 
 0.0016894326 0.0017260213 0.0017621458 0.0017977399 0.0018327373 0.0018670721 0.0019006787 0.0019334921 0.0019654484 0.0019964845 0.0020265386 0.0020555507 0.0020834619 0.0021102157 0.0021357573 0.0021600343 0.0021829965 0.0022045964 0.0022247893 
 0.0023739935 0.0024254879 0.0024763296 0.0025264253 0.0025756817 0.0026240056 0.0026713048 0.0027174876 0.0027624639 0.0028061448 0.0028484434 0.0028892748 0.0029285564 0.0029662082 0.0030021533 0.0030363176 0.0030686307 0.0030990256 0.0031274392 
 0.0033980233 0.0034718243 0.0035446902 0.0036164870 0.0036870808 0.0037563380 0.0038241261 0.0038903137 0.0039547714 0.0040173719 0.0040779903 0.0041365049 0.0041927972 0.0042467528 0.0042982610 0.0043472160 0.0043935165 0.0044370667 0.0044777761 
 0.0049070619 0.0050137352 0.0051190559 0.0052228300 0.0053248637 0.0054249640 0.0055229390 0.0056185990 0.0057117566 0.0058022277 0.0058898320 0.0059743935 0.0060557410 0.0061337089 0.0062081376 0.0062788739 0.0063457719 0.0064086928 0.0064675062 
 0.0071145581 0.0072692861 0.0074220476 0.0075725612 0.0077205456 0.0078657207 0.0080078084 0.0081465333 0.0082816241 0.0084128136 0.0085398407 0.0086624501 0.0087803939 0.0088934323 0.0090013340 0.0091038774 0.0092008509 0.0092920540 0.0093772977 
 0.0103305234 0.0105551366 0.0107768822 0.0109953518 0.0112101373 0.0114208324 0.0116270336 0.0118283419 0.0120243637 0.0122147124 0.0123990091 0.0125768845 0.0127479798 0.0129119475 0.0130684532 0.0132171762 0.0133578105 0.0134900662 0.0136136699 
